id,name
11739,"Broccoli, leaves, raw"
11740,"Broccoli, flower clusters, raw"
11741,"Broccoli, stalks, raw"
11742,"Broccoli, cooked, boiled, drained, with salt"
11743,"Broccoli, frozen, chopped, cooked, boiled, drained, with salt"
11744,"Broccoli, frozen, spears, cooked, boiled, drained, with salt"
11745,"Brussels sprouts, cooked, boiled, drained, with salt"
11746,"Brussels sprouts, frozen, cooked, boiled, drained, with salt"
11747,"Burdock root, cooked, boiled, drained, with salt"
11748,"Butterbur, cooked, boiled, drained, with salt"
11749,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw"
11750,"Cabbage, common (danish, domestic, and pointed types), stored, raw"
11751,"Cabbage, common, cooked, boiled, drained, with salt"
11752,"Cabbage, red, cooked, boiled, drained, with salt"
11753,"Cabbage, savoy, cooked, boiled, drained, with salt"
11754,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt"
11755,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt"
11756,"Cardoon, cooked, boiled, drained, with salt"
11757,"Carrots, cooked, boiled, drained, with salt"
11758,"Carrots, canned, no salt added, solids and liquids"
11759,"Carrots, canned, no salt added, drained solids"
11760,"Carrots, frozen, cooked, boiled, drained, with salt"
11761,"Cauliflower, cooked, boiled, drained, with salt"
11762,"Cauliflower, frozen, cooked, boiled, drained, with salt"
11763,"Celeriac, cooked, boiled, drained, with salt"
11764,"Celery, cooked, boiled, drained, with salt"
11765,"Chard, swiss, cooked, boiled, drained, with salt"
11766,"Chayote, fruit, cooked, boiled, drained, with salt"
11767,"Chrysanthemum, garland, cooked, boiled, drained, with salt"
11768,"Collards, cooked, boiled, drained, with salt"
11769,"Collards, frozen, chopped, cooked, boiled, drained, with salt"
11770,"Corn, sweet, yellow, cooked, boiled, drained, with salt"
11771,"Corn, sweet, yellow, canned, no salt added, solids and liquids"
11772,"Corn, sweet, yellow, canned, cream style, no salt added"
11773,"Corn, sweet, yellow, canned, vacuum pack, no salt added"
11774,"Corn, sweet, yellow, frozen, kernels, cut off cob, boiled, drained, with salt"
11775,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt"
11777,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt"
11778,"Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt"
11779,"Cowpeas, young pods with seeds, cooked, boiled, drained, with salt"
11780,"Cowpeas, leafy tips, cooked, boiled, drained, with salt"
11781,"Cress, garden, cooked, boiled, drained, with salt"
11782,"Dandelion greens, cooked, boiled, drained, with salt"
11783,"Eggplant, cooked, boiled, drained, with salt"
11784,"Gourd, white-flowered (calabash), cooked, boiled, drained, with salt"
11785,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt"
11786,"Drumstick leaves, cooked, boiled, drained, with salt"
11787,"Drumstick pods, cooked, boiled, drained, with salt"
11788,"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt"
11789,"Jute, potherb, cooked, boiled, drained, with salt"
11790,"Kale, cooked, boiled, drained, with salt"
11791,"Kale, frozen, cooked, boiled, drained, with salt"
11792,"Kale, scotch, cooked, boiled, drained, with salt"
11793,"Kohlrabi, cooked, boiled, drained, with salt"
11794,"Lambsquarters, cooked, boiled, drained, with salt"
11795,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt"
11796,"Lotus root, cooked, boiled, drained, with salt"
11797,"Mushrooms, white, cooked, boiled, drained, with salt"
11798,"Mushrooms, shiitake, cooked, with salt"
11799,"Mustard greens, cooked, boiled, drained, with salt"
11800,"Mustard greens, frozen, cooked, boiled, drained, with salt"
11801,"Mustard spinach, (tendergreen), cooked, boiled, drained, with salt"
11802,"New zealand spinach, cooked, boiled, drained, with salt"
11803,"Okra, cooked, boiled, drained, with salt"
11804,"Okra, frozen, cooked, boiled, drained, with salt"
11805,"Onions, cooked, boiled, drained, with salt"
11806,"Onions, frozen, chopped, cooked, boiled, drained, with salt"
11807,"Onions, frozen, whole, cooked, boiled, drained, with salt"
11808,"Parsnips, cooked, boiled, drained, with salt"
11809,"Peas, edible-podded, cooked, boiled, drained, with salt"
11810,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt"
11811,"Peas, green, cooked, boiled, drained, with salt"
11812,"Peas, green, canned, no salt added, solids and liquids"
11813,"Peas, green, canned, no salt added, drained solids"
11814,"Peas, green, frozen, cooked, boiled, drained, with salt"
11815,"Peas, mature seeds, sprouted, cooked, boiled, drained, with salt"
11816,"Peas and carrots, canned, no salt added, solids and liquids"
11817,"Peas and carrots, frozen, cooked, boiled, drained, with salt"
11818,"Peas and onions, frozen, cooked, boiled, drained, with salt"
11819,"Peppers, hot chili, red, raw"
11820,"Peppers, hot chili, red, canned, excluding seeds, solids and liquids"
11821,"Peppers, sweet, red, raw"
11822,"Peppers, sweet, green, cooked, boiled, drained, with salt"
11823,"Peppers, sweet, red, cooked, boiled, drained, without salt"
11824,"Peppers, sweet, red, cooked, boiled, drained, with salt"
11825,"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt"
11826,"Pigeonpeas, immature seeds, cooked, boiled, drained, with salt"
11827,"Pokeberry shoots, (poke), cooked, boiled, drained, with salt"
11828,"Potatoes, baked, flesh and skin, with salt"
11829,"Potatoes, baked, flesh, with salt"
11830,"Potatoes, baked, skin only, with salt"
11831,"Potatoes, boiled, cooked in skin, flesh, with salt"
11832,"Potatoes, boiled, cooked in skin, skin, with salt"
11833,"Potatoes, boiled, cooked without skin, flesh, with salt"
11834,"Potatoes, microwaved, cooked, in skin, flesh and skin, with salt"
11835,"Potatoes, microwaved, cooked in skin, flesh, with salt"
11836,"Potatoes, microwaved, cooked, in skin, skin with salt"
11837,"Potatoes, frozen, whole, cooked, boiled, drained, with salt"
11840,"Potatoes, frozen, french fried, par fried, cottage-cut, prepared, heated in oven, with salt"
11841,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated"
11842,"Potatoes, french fried, all types, salt not added in processing, frozen, as purchased"
11843,"Potatoes, au gratin, home-prepared from recipe using margarine"
11844,"Potatoes, scalloped, home-prepared with margarine"
11845,"Pumpkin, cooked, boiled, drained, with salt"
11846,"Pumpkin, canned, with salt"
11847,"Pumpkin, flowers, cooked, boiled, drained, with salt"
11848,"Pumpkin leaves, cooked, boiled, drained, with salt"
11849,"Purslane, cooked, boiled, drained, with salt"
11850,"Radishes, oriental, cooked, boiled, drained, with salt"
11851,"Rutabagas, cooked, boiled, drained, with salt"
11852,"Salsify, cooked, boiled, drained, with salt"
11853,"Soybeans, green, cooked, boiled, drained, with salt"
11854,"Spinach, cooked, boiled, drained, with salt"
11855,"Spinach, canned, no salt added, solids and liquids"
11856,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt"
11857,"Squash, summer, all varieties, cooked, boiled, drained, with salt"
11858,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt"
11859,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt"
11860,"Squash, summer, scallop, cooked, boiled, drained, with salt"
11861,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt"
11862,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt"
11863,"Squash, winter, all varieties, cooked, baked, with salt"
11864,"Squash, winter, acorn, cooked, baked, with salt"
11865,"Squash, winter, acorn, cooked, boiled, mashed, with salt"
11866,"Squash, winter, butternut, cooked, baked, with salt"
11867,"Squash, winter, butternut, frozen, cooked, boiled, with salt"
11868,"Squash, winter, hubbard, baked, with salt"
11869,"Squash, winter, hubbard, cooked, boiled, mashed, with salt"
11870,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt"
11871,"Succotash, (corn and limas), cooked, boiled, drained, with salt"
11872,"Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt"
11873,"Swamp cabbage (skunk cabbage), cooked, boiled, drained, with salt"
11874,"Sweet potato leaves, cooked, steamed, with salt"
11875,"Sweet potato, cooked, baked in skin, flesh, with salt"
11876,"Sweet potato, cooked, boiled, without skin, with salt"
11877,"Sweet potato, frozen, cooked, baked, with salt"
11878,"Taro, cooked, with salt"
11879,"Taro, leaves, cooked, steamed, with salt"
11880,"Taro, shoots, cooked, with salt"
11881,"Taro, tahitian, cooked, with salt"
11884,"Tomatoes, red, ripe, cooked, with salt"
11885,"Tomatoes, red, ripe, canned, packed in tomato juice, no salt added"
11886,"Tomato juice, canned, without salt added"
11888,"Tomato products, canned, puree, with salt added"
11889,"Turnips, cooked, boiled, drained, with salt"
15020,"Fish, croaker, Atlantic, raw"
15021,"Fish, croaker, Atlantic, cooked, breaded and fried"
15022,"Fish, cusk, raw"
15023,"Fish, mahimahi, raw"
15024,"Fish, drum, freshwater, raw"
15025,"Fish, eel, mixed species, raw"
15026,"Fish, eel, mixed species, cooked, dry heat"
15027,"Fish, fish sticks, frozen, prepared"
15028,"Fish, flatfish (flounder and sole species), raw"
15029,"Fish, flatfish (flounder and sole species), cooked, dry heat"
15030,"Fish, gefiltefish, commercial, sweet recipe"
15031,"Fish, grouper, mixed species, raw"
15032,"Fish, grouper, mixed species, cooked, dry heat"
15033,"Fish, haddock, raw"
15034,"Fish, haddock, cooked, dry heat"
15035,"Fish, haddock, smoked"
15036,"Fish, halibut, Atlantic and Pacific, raw"
15037,"Fish, halibut, Atlantic and Pacific, cooked, dry heat"
15038,"Fish, halibut, Greenland, raw"
15039,"Fish, herring, Atlantic, raw"
15040,"Fish, herring, Atlantic, cooked, dry heat"
15041,"Fish, herring, Atlantic, pickled"
15042,"Fish, herring, Atlantic, kippered"
15043,"Fish, herring, Pacific, raw"
15044,"Fish, ling, raw"
15045,"Fish, lingcod, raw"
15046,"Fish, mackerel, Atlantic, raw"
15047,"Fish, mackerel, Atlantic, cooked, dry heat"
15048,"Fish, mackerel, jack, canned, drained solids"
15049,"Fish, mackerel, king, raw"
15050,"Fish, mackerel, Pacific and jack, mixed species, raw"
15051,"Fish, mackerel, spanish, raw"
15052,"Fish, mackerel, spanish, cooked, dry heat"
15053,"Fish, milkfish, raw"
15054,"Fish, monkfish, raw"
15055,"Fish, mullet, striped, raw"
15056,"Fish, mullet, striped, cooked, dry heat"
15057,"Fish, ocean perch, Atlantic, raw"
15058,"Fish, ocean perch, Atlantic, cooked, dry heat"
15059,"Fish, pout, ocean, raw"
15060,"Fish, perch, mixed species, raw"
15061,"Fish, perch, mixed species, cooked, dry heat"
15062,"Fish, pike, northern, raw"
15063,"Fish, pike, northern, cooked, dry heat"
15064,"Fish, pike, walleye, raw"
15065,"Fish, pollock, Atlantic, raw"
15066,"Fish, pollock, Alaska, raw (may have been previously frozen)"
15067,"Fish, pollock, Alaska, cooked, dry heat (may have been previously frozen)"
15068,"Fish, pompano, florida, raw"
15069,"Fish, pompano, florida, cooked, dry heat"
15070,"Fish, rockfish, Pacific, mixed species, raw"
15071,"Fish, rockfish, Pacific, mixed species, cooked, dry heat"
15072,"Fish, roe, mixed species, raw"
15073,"Fish, roughy, orange, raw"
15074,"Fish, sablefish, raw"
15075,"Fish, sablefish, smoked"
15076,"Fish, salmon, Atlantic, wild, raw"
15077,"Fish, salmon, chinook, smoked"
15078,"Fish, salmon, chinook, raw"
15079,"Fish, salmon, chum, raw"
15080,"Fish, salmon, chum, canned, drained solids with bone"
15081,"Fish, salmon, coho, wild, raw"
15082,"Fish, salmon, coho, wild, cooked, moist heat"
15083,"Fish, salmon, pink, raw"
15084,"Fish, salmon, pink, canned, total can contents"
15085,"Fish, salmon, sockeye, raw"
15086,"Fish, salmon, sockeye, cooked, dry heat"
15087,"Fish, salmon, sockeye, canned, drained solids"
15088,"Fish, sardine, Atlantic, canned in oil, drained solids with bone"
15089,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone"
15090,"Fish, scup, raw"
15091,"Fish, sea bass, mixed species, raw"
15092,"Fish, sea bass, mixed species, cooked, dry heat"
15093,"Fish, seatrout, mixed species, raw"
15094,"Fish, shad, american, raw"
15095,"Fish, shark, mixed species, raw"
15096,"Fish, shark, mixed species, cooked, batter-dipped and fried"
15097,"Fish, sheepshead, raw"
15098,"Fish, sheepshead, cooked, dry heat"
15099,"Fish, smelt, rainbow, raw"
15100,"Fish, smelt, rainbow, cooked, dry heat"
15101,"Fish, snapper, mixed species, raw"
15102,"Fish, snapper, mixed species, cooked, dry heat"
15103,"Fish, spot, raw"
15104,"Fish, sturgeon, mixed species, raw"
15105,"Fish, sturgeon, mixed species, cooked, dry heat"
15106,"Fish, sturgeon, mixed species, smoked"
15107,"Fish, sucker, white, raw"
15108,"Fish, sunfish, pumpkin seed, raw"
15109,"Fish, surimi"
15110,"Fish, swordfish, raw"
15111,"Fish, swordfish, cooked, dry heat"
15112,"Fish, tilefish, raw"
15113,"Fish, tilefish, cooked, dry heat"
15114,"Fish, trout, mixed species, raw"
15115,"Fish, trout, rainbow, wild, raw"
15116,"Fish, trout, rainbow, wild, cooked, dry heat"
15117,"Fish, tuna, fresh, bluefin, raw"
15118,"Fish, tuna, fresh, bluefin, cooked, dry heat"
15119,"Fish, tuna, light, canned in oil, drained solids"
15121,"Fish, tuna, light, canned in water, drained solids"
15123,"Fish, tuna, fresh, skipjack, raw"
15124,"Fish, tuna, white, canned in oil, drained solids"
15126,"Fish, tuna, white, canned in water, drained solids"
15127,"Fish, tuna, fresh, yellowfin, raw"
15128,"Fish, tuna salad"
15129,"Fish, turbot, european, raw"
15130,"Fish, whitefish, mixed species, raw"
15131,"Fish, whitefish, mixed species, smoked"
15132,"Fish, whiting, mixed species, raw"
15133,"Fish, whiting, mixed species, cooked, dry heat"
15134,"Fish, wolffish, Atlantic, raw"
15135,"Fish, yellowtail, mixed species, raw"
15136,"Crustaceans, crab, alaska king, raw"
15137,"Crustaceans, crab, alaska king, cooked, moist heat"
15138,"Crustaceans, crab, alaska king, imitation, made from surimi"
15139,"Crustaceans, crab, blue, raw"
15140,"Crustaceans, crab, blue, cooked, moist heat"
15141,"Crustaceans, crab, blue, canned"
15142,"Crustaceans, crab, blue, crab cakes, home recipe"
15143,"Crustaceans, crab, dungeness, raw"
15144,"Crustaceans, crab, queen, raw"
15145,"Crustaceans, crayfish, mixed species, wild, raw"
15146,"Crustaceans, crayfish, mixed species, wild, cooked, moist heat"
15147,"Crustaceans, lobster, northern, raw"
15148,"Crustaceans, lobster, northern, cooked, moist heat"
15149,"Crustaceans, shrimp, mixed species, raw (may have been previously frozen)"
15150,"Crustaceans, shrimp, mixed species, cooked, breaded and fried"
15151,"Crustaceans, shrimp, mixed species, cooked, moist heat (may have been previously frozen)"
15152,"Crustaceans, shrimp, mixed species, canned"
15153,"Crustaceans, shrimp, mixed species, imitation, made from surimi"
15154,"Crustaceans, spiny lobster, mixed species, raw"
15155,"Mollusks, abalone, mixed species, raw"
15156,"Mollusks, abalone, mixed species, cooked, fried"
15157,"Mollusks, clam, mixed species, raw"
15158,"Mollusks, clam, mixed species, cooked, breaded and fried"
15159,"Mollusks, clam, mixed species, cooked, moist heat"
15160,"Mollusks, clam, mixed species, canned, drained solids"
15162,"Mollusks, clam, mixed species, canned, liquid"
15163,"Mollusks, cuttlefish, mixed species, raw"
15164,"Mollusks, mussel, blue, raw"
15165,"Mollusks, mussel, blue, cooked, moist heat"
15166,"Mollusks, octopus, common, raw"
15167,"Mollusks, oyster, eastern, wild, raw"
15168,"Mollusks, oyster, eastern, cooked, breaded and fried"
15169,"Mollusks, oyster, eastern, wild, cooked, moist heat"
15170,"Mollusks, oyster, eastern, canned"
15171,"Mollusks, oyster, Pacific, raw"
15172,"Mollusks, scallop, mixed species, raw"
15173,"Mollusks, scallop, mixed species, cooked, breaded and fried"
15174,"Mollusks, scallop, mixed species, imitation, made from surimi"
15175,"Mollusks, squid, mixed species, raw"
15176,"Mollusks, squid, mixed species, cooked, fried"
15177,"Mollusks, whelk, unspecified, raw"
15178,"Mollusks, whelk, unspecified, cooked, moist heat"
15179,"Fish, salmon, chinook, smoked, (lox), regular"
15180,"Fish, salmon, chum, canned, without salt, drained solids with bone"
15181,"Fish, salmon, pink, canned, without salt, solids with bone and liquid"
15182,"Fish, salmon, sockeye, canned, without salt, drained solids with bone"
15183,"Fish, tuna, light, canned in oil, without salt, drained solids"
15184,"Fish, tuna, light, canned in water, without salt, drained solids"
15185,"Fish, tuna, white, canned in oil, without salt, drained solids"
15186,"Fish, tuna, white, canned in water, without salt, drained solids"
15187,"Fish, bass, freshwater, mixed species, cooked, dry heat"
15188,"Fish, bass, striped, cooked, dry heat"
15189,"Fish, bluefish, cooked, dry heat"
15190,"Fish, burbot, cooked, dry heat"
15191,"Fish, butterfish, cooked, dry heat"
15192,"Fish, cod, Pacific, cooked, dry heat (may have been previously frozen)"
15193,"Fish, cusk, cooked, dry heat"
15194,"Fish, mahimahi, cooked, dry heat"
15195,"Fish, drum, freshwater, cooked, dry heat"
15196,"Fish, halibut, greenland, cooked, dry heat"
15197,"Fish, herring, Pacific, cooked, dry heat"
15198,"Fish, ling, cooked, dry heat"
15199,"Fish, lingcod, cooked, dry heat"
15200,"Fish, mackerel, king, cooked, dry heat"
15201,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat"
15202,"Fish, milkfish, cooked, dry heat"
15203,"Fish, monkfish, cooked, dry heat"
15204,"Fish, pike, walleye, cooked, dry heat"
15205,"Fish, pollock, Atlantic, cooked, dry heat"
15206,"Fish, pout, ocean, cooked, dry heat"
15207,"Fish, roe, mixed species, cooked, dry heat"
15208,"Fish, sablefish, cooked, dry heat"
15209,"Fish, salmon, Atlantic, wild, cooked, dry heat"
15210,"Fish, salmon, chinook, cooked, dry heat"
15211,"Fish, salmon, chum, cooked, dry heat"
15212,"Fish, salmon, pink, cooked, dry heat"
15213,"Fish, scup, cooked, dry heat"
15214,"Fish, seatrout, mixed species, cooked, dry heat"
15215,"Fish, shad, american, cooked, dry heat"
15216,"Fish, spot, cooked, dry heat"
15217,"Fish, sucker, white, cooked, dry heat"
15218,"Fish, sunfish, pumpkin seed, cooked, dry heat"
15219,"Fish, trout, mixed species, cooked, dry heat"
15220,"Fish, tuna, skipjack, fresh, cooked, dry heat"
15221,"Fish, tuna, yellowfin, fresh, cooked, dry heat"
15222,"Fish, turbot, european, cooked, dry heat"
15223,"Fish, whitefish, mixed species, cooked, dry heat"
15224,"Fish, wolffish, Atlantic, cooked, dry heat"
15225,"Fish, yellowtail, mixed species, cooked, dry heat"
15226,"Crustaceans, crab, dungeness, cooked, moist heat"
15227,"Crustaceans, crab, queen, cooked, moist heat"
15228,"Crustaceans, spiny lobster, mixed species, cooked, moist heat"
15229,"Mollusks, cuttlefish, mixed species, cooked, moist heat"
15230,"Mollusks, octopus, common, cooked, moist heat"
15231,"Mollusks, oyster, Pacific, cooked, moist heat"
15232,"Fish, roughy, orange, cooked, dry heat"
15233,"Fish, catfish, channel, wild, cooked, dry heat"
15234,"Fish, catfish, channel, farmed, raw"
15235,"Fish, catfish, channel, farmed, cooked, dry heat"
15236,"Fish, salmon, Atlantic, farmed, raw"
15237,"Fish, salmon, Atlantic, farmed, cooked, dry heat"
15238,"Fish, salmon, coho, farmed, raw"
15239,"Fish, salmon, coho, farmed, cooked, dry heat"
15240,"Fish, trout, rainbow, farmed, raw"
15241,"Fish, trout, rainbow, farmed, cooked, dry heat"
15242,"Crustaceans, crayfish, mixed species, farmed, raw"
15243,"Crustaceans, crayfish, mixed species, farmed, cooked, moist heat"
15244,"Mollusks, oyster, eastern, wild, cooked, dry heat"
15245,"Mollusks, oyster, eastern, farmed, raw"
15246,"Mollusks, oyster, eastern, farmed, cooked, dry heat"
15247,"Fish, salmon, coho, wild, cooked, dry heat"
15250,"Mollusks, conch, baked or broiled"
15251,"USDA Commodity, salmon nuggets, breaded, frozen, heated"
15252,"USDA Commodity, salmon nuggets, cooked as purchased, unheated"
15253,"Salmon, sockeye, canned, total can contents"
15260,"Fish, salmon, pink, canned, drained solids"
15261,"Fish, tilapia, raw"
15262,"Fish, tilapia, cooked, dry heat"
15264,"Salmon, sockeye, canned, drained solids, without skin and bones"
15265,"Fish, Salmon, pink, canned, drained solids, without skin and bones"
15266,"Fish, pollock, Alaska, raw (not previously frozen)"
15267,"Fish, pollock, Alaska, cooked (not previously frozen)"
15268,"Fish, cod, Pacific, raw (not previously frozen)"
15269,"Fish, cod, Pacific, cooked (not previously frozen)"
15270,"Crustaceans, shrimp, raw (not previously frozen)"
15271,"Crustaceans, shrimp, cooked (not previously frozen)"
15274,"Fish, trout, brook, raw, New York State"
16001,"Beans, adzuki, mature seeds, raw"
16002,"Beans, adzuki, mature seeds, cooked, boiled, without salt"
16003,"Beans, adzuki, mature seeds, canned, sweetened"
16004,"Yokan, prepared from adzuki beans and sugar"
16005,"Beans, baked, home prepared"
16006,"Beans, baked, canned, plain or vegetarian"
16007,"Beans, baked, canned, with beef"
16008,"Beans, baked, canned, with franks"
16009,"Beans, baked, canned, with pork"
16010,"Beans, baked, canned, with pork and sweet sauce"
16011,"Beans, baked, canned, with pork and tomato sauce"
16014,"Beans, black, mature seeds, raw"
16015,"Beans, black, mature seeds, cooked, boiled, without salt"
16016,"Beans, black turtle, mature seeds, raw"
16017,"Beans, black turtle, mature seeds, cooked, boiled, without salt"
16018,"Beans, black turtle, mature seeds, canned"
16019,"Beans, cranberry (roman), mature seeds, raw"
16020,"Beans, cranberry (roman), mature seeds, cooked, boiled, without salt"
16021,"Beans, cranberry (roman), mature seeds, canned"
16022,"Beans, french, mature seeds, raw"
16023,"Beans, french, mature seeds, cooked, boiled, without salt"
16024,"Beans, great northern, mature seeds, raw"
16025,"Beans, great northern, mature seeds, cooked, boiled, without salt"
16026,"Beans, great northern, mature seeds, canned"
16027,"Beans, kidney, all types, mature seeds, raw"
16028,"Beans, kidney, all types, mature seeds, cooked, boiled, without salt"
16029,"Beans, kidney, all types, mature seeds, canned"
16030,"Beans, kidney, california red, mature seeds, raw"
16031,"Beans, kidney, california red, mature seeds, cooked, boiled, without salt"
16032,"Beans, kidney, red, mature seeds, raw"
16033,"Beans, kidney, red, mature seeds, cooked, boiled, without salt"
16034,"Beans, kidney, red, mature seeds, canned, solids and liquids"
16035,"Beans, kidney, royal red, mature seeds, raw"
16036,"Beans, kidney, royal red, mature seeds, cooked, boiled, without salt"
16037,"Beans, navy, mature seeds, raw"
16038,"Beans, navy, mature seeds, cooked, boiled, without salt"
16039,"Beans, navy, mature seeds, canned"
16040,"Beans, pink, mature seeds, raw"
16041,"Beans, pink, mature seeds, cooked, boiled, without salt"
16042,"Beans, pinto, mature seeds, raw"
16043,"Beans, pinto, mature seeds, cooked, boiled, without salt"
16044,"Beans, pinto, mature seeds, canned, solids and liquids"
16045,"Beans, small white, mature seeds, raw"
16046,"Beans, small white, mature seeds, cooked, boiled, without salt"
16047,"Beans, yellow, mature seeds, raw"
16048,"Beans, yellow, mature seeds, cooked, boiled, without salt"
16049,"Beans, white, mature seeds, raw"
16050,"Beans, white, mature seeds, cooked, boiled, without salt"
16051,"Beans, white, mature seeds, canned"
16052,"Broadbeans (fava beans), mature seeds, raw"
16053,"Broadbeans (fava beans), mature seeds, cooked, boiled, without salt"
16054,"Broadbeans (fava beans), mature seeds, canned"
16055,Carob flour
16056,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw"
16057,"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt"
16058,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids"
16059,"Chili with beans, canned"
16060,"Cowpeas, catjang, mature seeds, raw"
16061,"Cowpeas, catjang, mature seeds, cooked, boiled, without salt"
16062,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw"
16063,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt"
16064,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned, plain"
16065,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned with pork"
16067,"Hyacinth beans, mature seeds, raw"
16068,"Hyacinth beans, mature seeds, cooked, boiled, without salt"
16069,"Lentils, raw"
16070,"Lentils, mature seeds, cooked, boiled, without salt"
16071,"Lima beans, large, mature seeds, raw"
16072,"Lima beans, large, mature seeds, cooked, boiled, without salt"
16073,"Lima beans, large, mature seeds, canned"
16074,"Lima beans, thin seeded (baby), mature seeds, raw"
16075,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt"
16076,"Lupins, mature seeds, raw"
16077,"Lupins, mature seeds, cooked, boiled, without salt"
16078,"Mothbeans, mature seeds, raw"
16079,"Mothbeans, mature seeds, cooked, boiled, without salt"
16080,"Mung beans, mature seeds, raw"
16081,"Mung beans, mature seeds, cooked, boiled, without salt"
16082,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated"
16083,"Mungo beans, mature seeds, raw"
16084,"Mungo beans, mature seeds, cooked, boiled, without salt"
16085,"Peas, green, split, mature seeds, raw"
16086,"Peas, split, mature seeds, cooked, boiled, without salt"
16087,"Peanuts, all types, raw"
16088,"Peanuts, all types, cooked, boiled, with salt"
16089,"Peanuts, all types, oil-roasted, with salt"
16090,"Peanuts, all types, dry-roasted, with salt"
16091,"Peanuts, spanish, raw"
16092,"Peanuts, spanish, oil-roasted, with salt"
16093,"Peanuts, valencia, raw"
16094,"Peanuts, valencia, oil-roasted, with salt"
16095,"Peanuts, virginia, raw"
16096,"Peanuts, virginia, oil-roasted, with salt"
16097,"Peanut butter, chunk style, with salt"
16098,"Peanut butter, smooth style, with salt"
16099,"Peanut flour, defatted"
16100,"Peanut flour, low fat"
16101,"Pigeon peas (red gram), mature seeds, raw"
16102,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt"
16103,"Refried beans, canned, traditional style (includes USDA commodity)"
16104,"Bacon, meatless"
16106,Meat extender
16107,"Sausage, meatless"
16108,"Soybeans, mature seeds, raw"
16109,"Soybeans, mature cooked, boiled, without salt"
16110,"Soybeans, mature seeds, roasted, salted"
16111,"Soybeans, mature seeds, dry roasted"
16112,Miso
16113,Natto
16114,Tempeh
16115,"Soy flour, full-fat, raw"
16116,"Soy flour, full-fat, roasted"
16117,"Soy flour, defatted"
16118,"Soy flour, low-fat"
16119,"Soy meal, defatted, raw"
16120,"Soymilk, original and vanilla, unfortified"
16121,"Soy protein concentrate, produced by alcohol extraction"
16122,Soy protein isolate
16123,Soy sauce made from soy and wheat (shoyu)
16124,Soy sauce made from soy (tamari)
16125,Soy sauce made from hydrolyzed vegetable protein
16126,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)"
16127,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)"
16128,"Tofu, dried-frozen (koyadofu)"
16129,"Tofu, fried"
16130,Okara
16132,"Tofu, salted and fermented (fuyu)"
16133,"Yardlong beans, mature seeds, raw"
16134,"Yardlong beans, mature seeds, cooked, boiled, without salt"
16135,"Winged beans, mature seeds, raw"
16136,"Winged beans, mature seeds, cooked, boiled, without salt"
16137,"Hummus, home prepared"
16138,"Falafel, home-prepared"
16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D"
16144,"Lentils, pink or red, raw"
16145,"Beans, kidney, red, mature seeds, canned, drained solids"
16146,"Beans, pinto, canned, drained solids"
16147,"Veggie burgers or soyburgers, unprepared"
16149,"Peanut spread, reduced sugar"
16150,"Peanut butter, smooth, reduced fat"
16155,"Peanut butter, smooth, vitamin and mineral fortified"
16156,"Peanut butter, chunky, vitamin and mineral fortified"
16157,Chickpea flour (besan)
16158,"Hummus, commercial"
16159,"Tofu, extra firm, prepared with nigari"
16160,"Tofu, hard, prepared with nigari"
16161,"MORI-NU, Tofu, silken, soft"
16162,"MORI-NU, Tofu, silken, firm"
16163,"MORI-NU, Tofu, silken, extra firm"
16164,"MORI-NU, Tofu, silken, lite firm"
